p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
5.69401687832829e-121	0.464981265927222	0.371	0.161	8.68793095295331e-117	Progenitors (MCA)	Tmed10
7.00798941958129e-121	0.530463682750838	0.324	0.124	1.06927902563971e-116	Progenitors (MCA)	1810037I17Rik
5.93756828892707e-119	0.417174119626383	0.361	0.16	9.05954169524492e-115	Progenitors (MCA)	Lsm6
6.12093256105696e-115	0.352910519119281	0.425	0.218	9.3393189016607e-111	Progenitors (MCA)	Nop10
1.53725748143531e-114	0.362232781494833	0.388	0.188	2.34554746517399e-110	Progenitors (MCA)	Ndufb7
2.86068975069026e-113	0.310403052632922	0.374	0.188	4.3648404216032e-109	Progenitors (MCA)	Tmbim6
2.69947805814638e-112	0.335171828592268	0.402	0.204	4.11886362111975e-108	Progenitors (MCA)	Vamp8
5.63730724911193e-112	0.257914166287081	0.605	0.383	8.60140340069499e-108	Progenitors (MCA)	Rpl36al
6.71191306291214e-112	0.54922785394886	0.26	0.085	1.02410369513913e-107	Progenitors (MCA)	Cnpy2
2.04387091158502e-111	0.388031430331393	0.271	0.107	3.11853823689642e-107	Progenitors (MCA)	Surf4
3.18499387523394e-111	0.254582740623331	0.286	0.139	4.85966365483195e-107	Progenitors (MCA)	Ncf4
4.98041988662221e-111	0.446372822784969	0.33	0.14	7.59912466300818e-107	Progenitors (MCA)	Ndufb3
2.15351780656431e-110	0.299890102451496	0.607	0.378	3.28583746925582e-106	Progenitors (MCA)	Hsp90ab1
3.09852014499653e-104	0.350041928177155	0.356	0.173	4.7277220372357e-100	Progenitors (MCA)	Cope
3.86298928129018e-103	0.310917548116485	0.404	0.217	5.89414904539255e-99	Progenitors (MCA)	Psmb6
9.88410104027138e-103	0.373857282062416	0.261	0.105	1.50811613672461e-98	Progenitors (MCA)	M6pr
1.47434955304294e-102	0.355690517936346	0.336	0.16	2.24956254803291e-98	Progenitors (MCA)	Vdac2
1.25719094184599e-101	0.309757668543041	0.861	0.649	1.91822193906861e-97	Progenitors (MCA)	Slc25a5
3.10862402571985e-101	0.355676236645498	0.304	0.136	4.74313853844334e-97	Progenitors (MCA)	Tmed9
5.72277044051628e-101	0.323379524369391	0.77	0.536	8.73180313813974e-97	Progenitors (MCA)	Arhgdib
6.54845501563691e-99	0.56121935131398	0.262	0.091	9.9916326628588e-95	Progenitors (MCA)	Uchl5
3.79305204426486e-98	0.326847364760704	0.309	0.145	5.78743880913932e-94	Progenitors (MCA)	Lamtor2
1.33411535177761e-97	0.36678093464573	0.331	0.157	2.03559320374228e-93	Progenitors (MCA)	Calm3
1.45523391714047e-96	0.333195832512436	0.306	0.142	2.22039591077294e-92	Progenitors (MCA)	Anp32e
1.4990805199403e-96	0.271095659607315	0.349	0.181	2.28729705732491e-92	Progenitors (MCA)	Ndufb5
8.26611546344055e-96	0.325493293386724	0.376	0.195	1.26124389741176e-91	Progenitors (MCA)	Ndufv3
1.28606950858545e-95	0.359744552115728	0.254	0.107	1.96228485619967e-91	Progenitors (MCA)	Pdia3
6.21434903670964e-95	0.295743147516018	0.272	0.125	9.48185376021157e-91	Progenitors (MCA)	Suclg1
1.78346379937217e-92	0.429587271657997	0.294	0.126	2.72120906508206e-88	Progenitors (MCA)	Psma4
3.8637324637738e-91	0.454899103431805	0.281	0.116	5.89528299322607e-87	Progenitors (MCA)	Sumo3
3.1291768610665e-87	0.273948111117561	0.314	0.162	4.77449805461527e-83	Progenitors (MCA)	Bola2
3.12127319935231e-85	0.336756406218229	0.272	0.125	4.76243864757175e-81	Progenitors (MCA)	Atp6v1e1
1.01174449370263e-84	0.265564832077474	0.31	0.16	1.54371974849148e-80	Progenitors (MCA)	Eif4a3
1.58607328671842e-84	0.264347903108445	0.323	0.171	2.42003062087497e-80	Progenitors (MCA)	Ndufa11
8.55760814517408e-84	0.264412224021204	0.289	0.145	1.30571985079066e-79	Progenitors (MCA)	Anapc13
4.78886813798196e-82	0.264847609864046	0.309	0.16	7.30685500493288e-78	Progenitors (MCA)	Ndufs8
3.31239959954355e-79	0.276586194129117	0.3	0.155	5.05405930898354e-75	Progenitors (MCA)	Naa38
1.6277539921969e-78	0.253842245143291	0.329	0.179	2.48362704129404e-74	Progenitors (MCA)	Psmb2
7.32332020552248e-78	0.300448740432612	0.26	0.126	1.11739219695862e-73	Progenitors (MCA)	Rnh1
3.30707307375155e-75	0.298369984912252	0.266	0.129	5.04593209593011e-71	Progenitors (MCA)	Cuta
6.13410026796026e-69	0.26148219086104	0.266	0.138	9.35941018885376e-65	Progenitors (MCA)	Ift20
8.16550659468307e-69	0.268674579271194	0.259	0.132	1.24589299621674e-64	Progenitors (MCA)	Bub3
0	3.3984886248248	0.949	0.033	0	Erythroids (MCA)	Car2
0	3.19767580782222	0.858	0.024	0	Erythroids (MCA)	Car1
0	3.18221915597687	0.811	0.125	0	Erythroids (MCA)	Hba-a1
0	2.66665439419235	0.921	0.082	0	Erythroids (MCA)	Blvrb
0	2.42996766091753	0.647	0.008	0	Erythroids (MCA)	Ctse
0	2.4054866311404	0.694	0.014	0	Erythroids (MCA)	Aqp1
0	2.36433103859546	0.917	0.158	0	Erythroids (MCA)	Prdx2
0	2.32505251792943	0.713	0.051	0	Erythroids (MCA)	Hmbs
0	2.311921069681	0.611	0.003	0	Erythroids (MCA)	Rhd
0	2.16391206364791	0.581	0.004	0	Erythroids (MCA)	Klf1
0	2.06765397834056	0.562	0.014	0	Erythroids (MCA)	Hebp1
4.66645002497057e-320	2.09330091518991	0.633	0.034	7.1200694481001e-316	Erythroids (MCA)	Alad
3.92396019485801e-296	1.98067775566675	0.431	0.003	5.98717846531436e-292	Erythroids (MCA)	Gypa
3.60231370489921e-295	1.78193774124508	0.846	0.211	5.49641025093521e-291	Erythroids (MCA)	Tmem14c
3.42819447698614e-288	2.03637364734467	0.588	0.035	5.23073913298546e-284	Erythroids (MCA)	Fam132a
3.59615345251207e-268	1.81144700371306	0.762	0.132	5.48701093784292e-264	Erythroids (MCA)	Glrx5
7.86007828523448e-259	1.61465362603466	0.41	0.006	1.19929074476108e-254	Erythroids (MCA)	Smim1
6.82437000912347e-255	1.73641577386976	0.38	0.003	1.04126237599206e-250	Erythroids (MCA)	Hemgn
4.31801481227826e-239	1.52827830755228	0.34	0.001	6.58842700057416e-235	Erythroids (MCA)	Ermap
6.10229619835782e-206	1.42814020931362	0.309	0.002	9.31088353945437e-202	Erythroids (MCA)	Slc38a5
4.3936724970221e-198	1.32173142212165	0.307	0.003	6.70386549595631e-194	Erythroids (MCA)	Tspo2
2.88716446162581e-188	1.46174508420878	0.527	0.058	4.40523553554867e-184	Erythroids (MCA)	Urod
2.73346505021396e-186	1.48095776558805	0.358	0.012	4.17072097361646e-182	Erythroids (MCA)	Cpox
6.58750398577825e-172	1.16851135555175	0.257	0.002	1.00512135815005e-167	Erythroids (MCA)	Sphk1
7.5079502524124e-171	1.67940522312228	0.272	0.003	1.14556304951308e-166	Erythroids (MCA)	Slc4a1
1.21958449131637e-170	1.30124313123549	0.304	0.007	1.86084201685052e-166	Erythroids (MCA)	Gstm5
1.10106271956247e-168	1.42816001039166	0.279	0.004	1.68000149750841e-164	Erythroids (MCA)	Mt2
1.47181236813708e-159	1.41076935088668	0.394	0.029	2.24569131130356e-155	Erythroids (MCA)	Fech
1.99902469185312e-151	1.26758730535243	0.679	0.172	3.05011187482949e-147	Erythroids (MCA)	Metap2
2.8395854421609e-148	1.31225244591758	0.412	0.04	4.3326394676491e-144	Erythroids (MCA)	Cox6b2
2.43427933230789e-146	1.13827682517719	0.269	0.007	3.71422340523538e-142	Erythroids (MCA)	Cela1
6.2169967341656e-146	1.25595277159431	0.326	0.018	9.48589361698988e-142	Erythroids (MCA)	Ubac1
3.04692191915131e-144	1.29394359520663	0.4	0.038	4.64899346424108e-140	Erythroids (MCA)	Hmgb3
4.66412704730241e-144	1.40257837631803	0.307	0.014	7.11652504877401e-140	Erythroids (MCA)	Mgst3
3.55590905116555e-142	1.21090168692422	0.318	0.017	5.4256060302684e-138	Erythroids (MCA)	Asns
3.6615757497622e-142	1.12695954179079	0.262	0.008	5.58683227898717e-138	Erythroids (MCA)	Lmna
1.03982415766932e-136	1.25559441596782	0.443	0.058	1.58656369977185e-132	Erythroids (MCA)	Gclm
7.54231763366647e-131	1.14881694210701	0.319	0.022	1.15080682454483e-126	Erythroids (MCA)	Mns1
1.10190495284735e-130	1.16011816898714	0.265	0.01	1.68128657705449e-126	Erythroids (MCA)	Mgll
3.25679026980873e-119	1.08581354470554	0.323	0.029	4.96921059367416e-115	Erythroids (MCA)	Selenbp1
3.34282291226778e-119	1.19159957113098	0.307	0.024	5.10047919953819e-115	Erythroids (MCA)	Pla2g12a
3.93571598363388e-119	1.14978568779419	0.341	0.033	6.00511544782858e-115	Erythroids (MCA)	Ifrd2
4.24545129209597e-112	1.24055415061525	0.343	0.038	6.47770958148004e-108	Erythroids (MCA)	Hagh
1.04203943467307e-110	1.04784877926611	0.485	0.102	1.58994376942417e-106	Erythroids (MCA)	Tyms
6.45025152076441e-108	1.15202330330281	0.301	0.028	9.84179377038233e-104	Erythroids (MCA)	Pigq
4.62134571349208e-105	1.03290135006939	0.417	0.076	7.05124928964622e-101	Erythroids (MCA)	Bola3
1.51058937064256e-104	1.17882068093404	0.414	0.072	2.30485726172642e-100	Erythroids (MCA)	Tk1
4.24801637855822e-104	0.95114407641357	0.26	0.021	6.48162339040413e-100	Erythroids (MCA)	Rfesd
3.00519164873427e-103	1.0960102378268	0.311	0.033	4.58532141763875e-99	Erythroids (MCA)	Mthfd1
2.48301894354128e-100	1.18103336627795	0.463	0.101	3.78859030405529e-96	Erythroids (MCA)	Rrm2
7.06078072868807e-100	1.01131073351674	0.448	0.095	1.07733392358323e-95	Erythroids (MCA)	Lmo2
1.08693300630709e-99	1.11946794635685	0.333	0.044	1.65844238102336e-95	Erythroids (MCA)	Tfrc
7.37954056935788e-99	1.1006386584009	0.257	0.02	1.12597030007263e-94	Erythroids (MCA)	Dhrs11
3.64804570485748e-97	0.746457675768842	0.378	0.084	5.56618813647155e-93	Erythroids (MCA)	Cd82
1.04951054147364e-96	0.963743350395364	0.267	0.025	1.60134318418049e-92	Erythroids (MCA)	Minpp1
1.31163893136948e-94	0.891275721125561	0.289	0.037	2.00129868148355e-90	Erythroids (MCA)	Nudt9
3.6357334630342e-94	0.979299291163675	0.324	0.047	5.54740211789758e-90	Erythroids (MCA)	Acp1
2.99315575087618e-93	1.03580568287845	0.432	0.093	4.56695704468688e-89	Erythroids (MCA)	Mcm2
8.57200937067614e-91	0.82128092662734	0.745	0.326	1.30791718977777e-86	Erythroids (MCA)	Ndufb9
5.10337947884965e-88	0.938241193977669	0.444	0.108	7.7867364088288e-84	Erythroids (MCA)	Ccna2
4.29191012318725e-87	0.950074303351579	0.287	0.04	6.5485964659591e-83	Erythroids (MCA)	Ube2l6
4.27048017340241e-86	0.952526564930428	0.387	0.081	6.5158986485774e-82	Erythroids (MCA)	Lig1
5.85218195475214e-84	0.966221229540184	0.282	0.036	8.92925922656082e-80	Erythroids (MCA)	Odc1
7.11396169408079e-83	1.04061392441723	0.412	0.094	1.08544827528285e-78	Erythroids (MCA)	Rrm1
1.09635275862745e-81	0.939636377854801	0.426	0.104	1.67281503911376e-77	Erythroids (MCA)	Gmnn
1.59867175563553e-80	0.755007935857037	0.431	0.118	2.4392533647487e-76	Erythroids (MCA)	Cenpa
3.71728131874254e-80	0.850275115469953	0.439	0.116	5.67182783613737e-76	Erythroids (MCA)	Tipin
1.24339994950858e-77	0.902139760950265	0.414	0.105	1.89717964296019e-73	Erythroids (MCA)	Ccnb2
2.25196887623805e-77	0.932243488730842	0.368	0.079	3.43605411136402e-73	Erythroids (MCA)	Rfc4
2.19770482688842e-76	0.959724711931262	0.262	0.034	3.35325802486635e-72	Erythroids (MCA)	Gypc
2.95604443539927e-76	0.825666218919117	0.262	0.038	4.51033259953221e-72	Erythroids (MCA)	Psmf1
3.7290535886245e-76	0.800136809929857	0.289	0.052	5.68978996552326e-72	Erythroids (MCA)	Kcnn4
4.8240341283323e-76	0.872636230726975	0.255	0.037	7.36051127300942e-72	Erythroids (MCA)	Carhsp1
1.17904462711042e-75	0.86589651765485	0.258	0.037	1.79898629204508e-71	Erythroids (MCA)	Josd2
1.3023156558003e-74	0.812730911800284	0.49	0.155	1.9870732276201e-70	Erythroids (MCA)	Bsg
2.55087247717045e-74	0.798730201458604	0.524	0.178	3.89212122566667e-70	Erythroids (MCA)	Phb2
6.31681192931074e-74	0.726822254393252	0.397	0.108	9.63819164174233e-70	Erythroids (MCA)	Ppm1g
2.27835810688747e-73	0.660035110978143	0.468	0.156	3.4763187994889e-69	Erythroids (MCA)	Mrpl52
6.30952268930695e-73	0.755929898391121	0.292	0.056	9.62706971934454e-69	Erythroids (MCA)	Hars
3.10913624840919e-71	0.641098274129651	0.851	0.514	4.74392008782274e-67	Erythroids (MCA)	Cox6a1
7.51625889289967e-71	0.738632886952812	0.495	0.167	1.14683078187863e-66	Erythroids (MCA)	Ddx39
3.55793178951784e-70	0.717195760787577	0.297	0.064	5.42869232444632e-66	Erythroids (MCA)	E2f4
4.42089379680143e-70	0.804535266067456	0.252	0.04	6.74539975515962e-66	Erythroids (MCA)	Vamp5
5.04936024244125e-70	0.559886311133185	0.367	0.111	7.70431385791686e-66	Erythroids (MCA)	Necap2
8.12143837005806e-70	0.76711138399747	0.451	0.14	1.23916906650346e-65	Erythroids (MCA)	Txnl1
1.87761663506787e-68	0.627306381685451	0.544	0.214	2.86486746178655e-64	Erythroids (MCA)	Ndufa5
4.47579795274165e-67	0.789903101475271	0.294	0.058	6.82917251629321e-63	Erythroids (MCA)	Pole3
1.13730636589977e-66	0.857839207907896	0.287	0.054	1.73530205308987e-62	Erythroids (MCA)	Fxn
1.44549997153777e-65	0.745816861106842	0.47	0.159	2.20554385657234e-61	Erythroids (MCA)	Phf5a
5.16785174109948e-64	0.826969456150106	0.279	0.054	7.88510818656958e-60	Erythroids (MCA)	Pabpc4
1.41806211431468e-63	0.767263502993605	0.367	0.1	2.16367917402134e-59	Erythroids (MCA)	Hat1
2.0737683206912e-63	0.822508030504035	0.279	0.056	3.16415570371063e-59	Erythroids (MCA)	Rad23a
1.00326668147711e-62	0.503880245318021	0.358	0.118	1.53078430259777e-58	Erythroids (MCA)	Bcas2
4.98210904683022e-62	0.842454299320239	0.309	0.068	7.60170198365355e-58	Erythroids (MCA)	1700037H04Rik
8.84332944127598e-62	0.589589296967714	0.439	0.159	1.34931520614989e-57	Erythroids (MCA)	Sod1
1.43351993661051e-61	0.825046122791567	0.307	0.069	2.18726471928031e-57	Erythroids (MCA)	Ccdc34
1.78565384604516e-61	0.737617397045922	0.39	0.117	2.7245506382957e-57	Erythroids (MCA)	Dtymk
2.70430813377214e-61	0.357522872976846	0.421	0.177	4.12623335050953e-57	Erythroids (MCA)	Eef1d
2.13415145273272e-60	0.566825429259443	0.595	0.268	3.25628828657958e-56	Erythroids (MCA)	Snrpe
1.94799817872059e-59	0.544781080020931	0.427	0.159	2.97225562109187e-55	Erythroids (MCA)	Pdap1
1.92211228450218e-58	0.616841095210755	0.34	0.1	2.93275892369343e-54	Erythroids (MCA)	Gadd45gip1
7.6273092230137e-58	0.638384136958287	0.314	0.083	1.16377484124743e-53	Erythroids (MCA)	Ccnb1
1.53232327473259e-57	0.397815302230224	0.622	0.322	2.33801885258699e-53	Erythroids (MCA)	Cox5b
1.70307061231706e-57	0.605909969714391	0.314	0.087	2.59854514027337e-53	Erythroids (MCA)	Pfdn1
2.77625095663635e-57	0.529006465919756	0.389	0.139	4.23600370963574e-53	Erythroids (MCA)	Dnajc19
2.7969231995536e-57	0.669544299279097	0.262	0.057	4.26754541787888e-53	Erythroids (MCA)	Cdt1
5.54602211725688e-57	0.583856933303608	0.355	0.111	8.46212054651054e-53	Erythroids (MCA)	Psmc2
1.235652821646e-56	0.809974701871881	0.35	0.097	1.88535907526747e-52	Erythroids (MCA)	Cdca3
1.89952400140982e-56	0.736552275168202	0.299	0.072	2.8982937213511e-52	Erythroids (MCA)	Mcm3
8.55005558997724e-56	0.649116490654159	0.253	0.057	1.30456748191873e-51	Erythroids (MCA)	Cyb5r3
1.01238935554013e-55	0.662407682875541	0.348	0.104	1.54470367868313e-51	Erythroids (MCA)	Rpa2
1.56625965870352e-55	0.482810005130555	0.601	0.293	2.38979898724984e-51	Erythroids (MCA)	Uqcr10
2.01661682945598e-54	0.499333559377485	0.416	0.163	3.07695395838394e-50	Erythroids (MCA)	Ndufa12
3.23962967052019e-54	0.337678460063308	0.319	0.128	4.94302695127971e-50	Erythroids (MCA)	Grina
2.16371687006067e-53	0.399752706119696	0.907	0.625	3.30139920033856e-49	Erythroids (MCA)	Rpl37
3.41411366470848e-53	0.462863592946401	0.291	0.096	5.20925462961219e-49	Erythroids (MCA)	Smap1
6.60763977574893e-53	0.486816064634487	0.395	0.155	1.00819367698377e-48	Erythroids (MCA)	Tsn
2.85697678990205e-52	0.618639210257815	0.312	0.093	4.35917518603255e-48	Erythroids (MCA)	Mrpl28
1.99483013577277e-51	0.581959559762903	0.277	0.078	3.0437118211621e-47	Erythroids (MCA)	Leprot
2.38365855665258e-51	0.425660674402132	0.365	0.139	3.63698622574051e-47	Erythroids (MCA)	Eif3d
4.03953599805818e-51	0.548929577660978	0.451	0.185	6.16352402583717e-47	Erythroids (MCA)	Ndufb10
4.06473754246863e-51	0.388593918259769	0.324	0.124	6.20197654229863e-47	Erythroids (MCA)	Ndufa10
1.69639727155818e-50	0.465124029037703	0.432	0.18	2.58836295694347e-46	Erythroids (MCA)	Lsm4
1.92546121513564e-50	0.460301608521808	0.728	0.414	2.93786872205397e-46	Erythroids (MCA)	Snrpg
5.88244545858304e-50	0.486614159410824	0.285	0.089	8.975435280706e-46	Erythroids (MCA)	Ndufv1
6.089282254741e-50	0.543090914366226	0.473	0.206	9.29102686428382e-46	Erythroids (MCA)	Arf5
6.87856556219298e-50	0.448237610152744	0.348	0.129	1.04953153347941e-45	Erythroids (MCA)	Gtf2a2
1.95105593634312e-49	0.307578053850219	0.542	0.288	2.97692114767234e-45	Erythroids (MCA)	Uqcrq
2.01315415309861e-49	0.601788591451032	0.404	0.152	3.07167060679786e-45	Erythroids (MCA)	Erh
2.78877918866399e-49	0.45043347454459	0.583	0.296	4.25511928606352e-45	Erythroids (MCA)	Eif2s2
2.84107248913761e-49	0.476202762516989	0.807	0.503	4.33490840392617e-45	Erythroids (MCA)	Chchd2
4.38045711162075e-49	0.444493374415273	0.309	0.11	6.68370146091094e-45	Erythroids (MCA)	Prkag1
6.56889546161913e-49	0.453829253027988	0.294	0.102	1.00228206953385e-44	Erythroids (MCA)	Mkrn1
7.02718676987127e-49	0.576370432798067	0.292	0.087	1.07220815734696e-44	Erythroids (MCA)	Mrpl14
1.08398473812883e-48	0.402586123121486	0.451	0.203	1.65394391343697e-44	Erythroids (MCA)	Snx3
1.6688121522154e-48	0.361883753862841	0.351	0.144	2.54627358185026e-44	Erythroids (MCA)	Pdcd5
1.96000489716605e-48	0.473623154521894	0.645	0.343	2.99057547209596e-44	Erythroids (MCA)	Cox7c
2.35787577505144e-48	0.43786037649637	0.257	0.079	3.59764685757348e-44	Erythroids (MCA)	Cisd1
2.68599259706557e-48	0.585048074608369	0.285	0.083	4.09828750460265e-44	Erythroids (MCA)	Eny2
3.61889383191999e-48	0.610042199593944	0.27	0.072	5.52170820874353e-44	Erythroids (MCA)	Cdk1
5.17020784574977e-48	0.646391312623368	0.314	0.095	7.888703131045e-44	Erythroids (MCA)	Rnaseh2b
5.89020426874378e-48	0.426574023681503	0.255	0.079	8.98727367324927e-44	Erythroids (MCA)	Cfdp1
1.0633660653536e-47	0.619032260152409	0.294	0.087	1.62248394251652e-43	Erythroids (MCA)	Nusap1
1.12077740053397e-47	0.588273516509334	0.321	0.104	1.71008215773473e-43	Erythroids (MCA)	Nasp
1.18584096003654e-47	0.47781940685309	0.331	0.12	1.80935613682375e-43	Erythroids (MCA)	Bag1
2.06079531967011e-47	0.391123581298323	0.316	0.123	3.14436149875265e-43	Erythroids (MCA)	Eif4ebp1
6.00391983719617e-47	0.387505292392548	0.368	0.154	9.16078088759392e-43	Erythroids (MCA)	Psmd4
7.72972881436897e-47	0.373277162070692	0.314	0.124	1.17940202249642e-42	Erythroids (MCA)	Lsm7
2.55386948704746e-46	0.514557412184831	0.302	0.1	3.89669406333702e-42	Erythroids (MCA)	Cox17
2.9074947839089e-46	0.525806183368101	0.318	0.106	4.4362555412882e-42	Erythroids (MCA)	Nop58
3.48045724433554e-46	0.359755403660608	0.39	0.174	5.31048166340717e-42	Erythroids (MCA)	Romo1
4.25948775418372e-46	0.467615929810349	0.377	0.15	6.49912641533352e-42	Erythroids (MCA)	Slirp
6.9262694584515e-46	0.452554972714001	0.458	0.207	1.05681019397053e-41	Erythroids (MCA)	Ndufs7
9.62709622306698e-46	0.32076864979477	0.453	0.225	1.46890234171556e-41	Erythroids (MCA)	Uqcrfs1
1.47861402339307e-45	0.33440256179033	0.895	0.628	2.25606927689315e-41	Erythroids (MCA)	Oaz1
3.2988514835406e-45	0.422605198838116	0.367	0.155	5.03338759358624e-41	Erythroids (MCA)	Polr2j
3.33721871799013e-45	0.368037910448973	0.785	0.496	5.09192831990935e-41	Erythroids (MCA)	Cox6c
4.08571803248259e-45	0.361389591351374	0.285	0.111	6.23398857396193e-41	Erythroids (MCA)	Gps2
4.15726179787659e-45	0.443135784420464	0.296	0.101	6.34315005120011e-41	Erythroids (MCA)	Dkc1
5.08878526776154e-45	0.56223046379535	0.279	0.083	7.76446856155056e-41	Erythroids (MCA)	Fam162a
5.40995903714838e-45	0.420072907112023	0.367	0.153	8.254515498881e-41	Erythroids (MCA)	Dnajc9
7.19020312927034e-45	0.441152532676698	0.38	0.158	1.09708119346407e-40	Erythroids (MCA)	Eif3i
7.4299017440179e-45	0.272184595204124	0.421	0.213	1.13365440810225e-40	Erythroids (MCA)	Eif3g
8.33774404378568e-45	0.579521540319503	0.272	0.08	1.27217298620082e-40	Erythroids (MCA)	Tmx1
8.86820950565624e-45	0.448846495365688	0.461	0.215	1.35311140637303e-40	Erythroids (MCA)	Ssna1
9.58719986567364e-45	0.336628576791651	0.368	0.167	1.46281495550448e-40	Erythroids (MCA)	Bud31
1.49424399850936e-44	0.507674421958211	0.319	0.113	2.27991749292559e-40	Erythroids (MCA)	Psmd6
